Image-Name,Label
93c3721f35d6693ac28d99f530b78233-1028-514,1
93c3721f35d6693ac28d99f530b78233-1285-0,1
93c3721f35d6693ac28d99f530b78233-1285-1542,1
93c3721f35d6693ac28d99f530b78233-1285-1799,1
93c3721f35d6693ac28d99f530b78233-1285-2056,1
93c3721f35d6693ac28d99f530b78233-1285-257,1
93c3721f35d6693ac28d99f530b78233-1285-514,1
93c3721f35d6693ac28d99f530b78233-1542-0,0
93c3721f35d6693ac28d99f530b78233-1542-1542,1
93c3721f35d6693ac28d99f530b78233-1542-1799,1
93c3721f35d6693ac28d99f530b78233-1542-2056,1
93c3721f35d6693ac28d99f530b78233-1542-257,1
93c3721f35d6693ac28d99f530b78233-1542-514,1
93c3721f35d6693ac28d99f530b78233-1799-1542,1
93c3721f35d6693ac28d99f530b78233-1799-1799,1
93c3721f35d6693ac28d99f530b78233-2056-1285,0
93c3721f35d6693ac28d99f530b78233-2056-1542,0
93c3721f35d6693ac28d99f530b78233-2056-1799,0
93c3721f35d6693ac28d99f530b78233-2313-1542,0
93c3721f35d6693ac28d99f530b78233-2313-1799,0
93c3721f35d6693ac28d99f530b78233-257-0,1
93c3721f35d6693ac28d99f530b78233-257-1028,1
93c3721f35d6693ac28d99f530b78233-257-1285,1
93c3721f35d6693ac28d99f530b78233-257-257,1
93c3721f35d6693ac28d99f530b78233-257-514,1
93c3721f35d6693ac28d99f530b78233-257-771,1
93c3721f35d6693ac28d99f530b78233-2570-1542,0
93c3721f35d6693ac28d99f530b78233-2570-1799,0
93c3721f35d6693ac28d99f530b78233-2827-1542,0
93c3721f35d6693ac28d99f530b78233-2827-1799,0
93c3721f35d6693ac28d99f530b78233-2827-2056,0
93c3721f35d6693ac28d99f530b78233-3084-1799,0
93c3721f35d6693ac28d99f530b78233-3084-2056,0
93c3721f35d6693ac28d99f530b78233-3341-1799,0
93c3721f35d6693ac28d99f530b78233-3341-2056,0
93c3721f35d6693ac28d99f530b78233-3598-1799,0
93c3721f35d6693ac28d99f530b78233-3598-2056,0
93c3721f35d6693ac28d99f530b78233-3855-1799,0
93c3721f35d6693ac28d99f530b78233-3855-2056,0
93c3721f35d6693ac28d99f530b78233-4112-1542,0
93c3721f35d6693ac28d99f530b78233-4112-1799,0
93c3721f35d6693ac28d99f530b78233-4112-2056,0
93c3721f35d6693ac28d99f530b78233-4112-2313,0
93c3721f35d6693ac28d99f530b78233-4369-1542,0
93c3721f35d6693ac28d99f530b78233-4369-1799,0
93c3721f35d6693ac28d99f530b78233-4369-2056,0
93c3721f35d6693ac28d99f530b78233-4626-1799,0
93c3721f35d6693ac28d99f530b78233-4626-2056,0
93c3721f35d6693ac28d99f530b78233-4883-1542,0
93c3721f35d6693ac28d99f530b78233-4883-1799,0
93c3721f35d6693ac28d99f530b78233-4883-2056,0
93c3721f35d6693ac28d99f530b78233-514-0,1
93c3721f35d6693ac28d99f530b78233-514-1028,1
93c3721f35d6693ac28d99f530b78233-514-1285,1
93c3721f35d6693ac28d99f530b78233-514-1542,1
93c3721f35d6693ac28d99f530b78233-514-257,1
93c3721f35d6693ac28d99f530b78233-514-514,1
93c3721f35d6693ac28d99f530b78233-514-771,1
93c3721f35d6693ac28d99f530b78233-5140-1542,0
93c3721f35d6693ac28d99f530b78233-5140-1799,0
93c3721f35d6693ac28d99f530b78233-5140-2056,0
93c3721f35d6693ac28d99f530b78233-5397-1542,0
93c3721f35d6693ac28d99f530b78233-5397-1799,0
93c3721f35d6693ac28d99f530b78233-5397-2056,0
93c3721f35d6693ac28d99f530b78233-5654-1799,0
93c3721f35d6693ac28d99f530b78233-771-0,1
93c3721f35d6693ac28d99f530b78233-771-1028,1
93c3721f35d6693ac28d99f530b78233-771-1285,1
93c3721f35d6693ac28d99f530b78233-771-1542,1
93c3721f35d6693ac28d99f530b78233-771-1799,1
93c3721f35d6693ac28d99f530b78233-771-257,1
93c3721f35d6693ac28d99f530b78233-771-514,1
9687ac6e7ad6d4062635df2f0cd6d9de-0-1285,0
9687ac6e7ad6d4062635df2f0cd6d9de-0-1542,0
9687ac6e7ad6d4062635df2f0cd6d9de-0-1799,0
9687ac6e7ad6d4062635df2f0cd6d9de-0-2056,0
9687ac6e7ad6d4062635df2f0cd6d9de-0-2313,0
9687ac6e7ad6d4062635df2f0cd6d9de-1028-1028,0
9687ac6e7ad6d4062635df2f0cd6d9de-1028-1285,0
9687ac6e7ad6d4062635df2f0cd6d9de-1028-771,0
9687ac6e7ad6d4062635df2f0cd6d9de-1285-1028,0
9687ac6e7ad6d4062635df2f0cd6d9de-1285-1285,0
9687ac6e7ad6d4062635df2f0cd6d9de-1285-771,0
9687ac6e7ad6d4062635df2f0cd6d9de-1542-1028,0
9687ac6e7ad6d4062635df2f0cd6d9de-1542-1285,0
9687ac6e7ad6d4062635df2f0cd6d9de-1542-771,0
9687ac6e7ad6d4062635df2f0cd6d9de-1799-1028,0
9687ac6e7ad6d4062635df2f0cd6d9de-1799-514,0
9687ac6e7ad6d4062635df2f0cd6d9de-1799-771,0
9687ac6e7ad6d4062635df2f0cd6d9de-2056-1028,1
9687ac6e7ad6d4062635df2f0cd6d9de-2056-514,1
9687ac6e7ad6d4062635df2f0cd6d9de-2056-771,1
9687ac6e7ad6d4062635df2f0cd6d9de-2313-257,0
9687ac6e7ad6d4062635df2f0cd6d9de-2313-514,1
9687ac6e7ad6d4062635df2f0cd6d9de-2313-771,1
9687ac6e7ad6d4062635df2f0cd6d9de-257-1285,0
9687ac6e7ad6d4062635df2f0cd6d9de-257-1542,0
9687ac6e7ad6d4062635df2f0cd6d9de-257-1799,0
9687ac6e7ad6d4062635df2f0cd6d9de-257-2056,0
9687ac6e7ad6d4062635df2f0cd6d9de-257-2313,0
9687ac6e7ad6d4062635df2f0cd6d9de-257-2570,0
9687ac6e7ad6d4062635df2f0cd6d9de-2570-257,0
9687ac6e7ad6d4062635df2f0cd6d9de-2570-514,1
9687ac6e7ad6d4062635df2f0cd6d9de-2570-771,1
9687ac6e7ad6d4062635df2f0cd6d9de-2827-257,0
9687ac6e7ad6d4062635df2f0cd6d9de-2827-514,0
9687ac6e7ad6d4062635df2f0cd6d9de-2827-771,0
9687ac6e7ad6d4062635df2f0cd6d9de-3084-257,0
9687ac6e7ad6d4062635df2f0cd6d9de-3084-514,0
9687ac6e7ad6d4062635df2f0cd6d9de-3341-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-3341-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-3341-514,1
9687ac6e7ad6d4062635df2f0cd6d9de-3598-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-3598-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-3598-514,1
9687ac6e7ad6d4062635df2f0cd6d9de-3855-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-3855-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-4112-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-4112-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-4369-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-4369-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-4626-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-4626-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-4883-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-4883-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-514-1028,0
9687ac6e7ad6d4062635df2f0cd6d9de-514-1285,0
9687ac6e7ad6d4062635df2f0cd6d9de-514-1542,0
9687ac6e7ad6d4062635df2f0cd6d9de-514-1799,0
9687ac6e7ad6d4062635df2f0cd6d9de-514-2056,0
9687ac6e7ad6d4062635df2f0cd6d9de-514-2313,0
9687ac6e7ad6d4062635df2f0cd6d9de-514-2570,0
9687ac6e7ad6d4062635df2f0cd6d9de-5140-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-5140-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-5397-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-5397-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-5654-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-5654-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-5911-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-5911-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-6168-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-6168-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-6425-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-6425-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-6425-514,1
9687ac6e7ad6d4062635df2f0cd6d9de-6682-0,1
9687ac6e7ad6d4062635df2f0cd6d9de-6682-257,1
9687ac6e7ad6d4062635df2f0cd6d9de-6682-514,0
9687ac6e7ad6d4062635df2f0cd6d9de-771-1028,0
9687ac6e7ad6d4062635df2f0cd6d9de-771-1285,0
9687ac6e7ad6d4062635df2f0cd6d9de-771-1542,0
9687ac6e7ad6d4062635df2f0cd6d9de-771-1799,0
9687ac6e7ad6d4062635df2f0cd6d9de-771-2056,0
9687ac6e7ad6d4062635df2f0cd6d9de-771-2313,0
9687ac6e7ad6d4062635df2f0cd6d9de-771-2570,0
977d38c17c1f872ed1c550c52e984986-0-0,1
977d38c17c1f872ed1c550c52e984986-0-257,1
977d38c17c1f872ed1c550c52e984986-0-514,1
977d38c17c1f872ed1c550c52e984986-0-771,1
977d38c17c1f872ed1c550c52e984986-257-0,1
977d38c17c1f872ed1c550c52e984986-257-257,1
977d38c17c1f872ed1c550c52e984986-257-514,1
977d38c17c1f872ed1c550c52e984986-257-771,1
977d38c17c1f872ed1c550c52e984986-514-0,1
977d38c17c1f872ed1c550c52e984986-514-257,1
986d2e993e13ef22c77e011feead1079-0-257,0
986d2e993e13ef22c77e011feead1079-0-514,0
986d2e993e13ef22c77e011feead1079-257-0,0
986d2e993e13ef22c77e011feead1079-257-257,0
986d2e993e13ef22c77e011feead1079-257-514,0
986d2e993e13ef22c77e011feead1079-514-0,1
986d2e993e13ef22c77e011feead1079-514-257,1
986d2e993e13ef22c77e011feead1079-514-514,1
986d2e993e13ef22c77e011feead1079-771-0,1
986d2e993e13ef22c77e011feead1079-771-257,1
986d2e993e13ef22c77e011feead1079-771-514,1
9878c2c100b5bad2fac735ef46a0321e-0-0,1
9878c2c100b5bad2fac735ef46a0321e-0-1028,1
9878c2c100b5bad2fac735ef46a0321e-0-257,1
9878c2c100b5bad2fac735ef46a0321e-0-514,1
9878c2c100b5bad2fac735ef46a0321e-0-771,1
9878c2c100b5bad2fac735ef46a0321e-1028-0,1
9878c2c100b5bad2fac735ef46a0321e-1028-1285,1
9878c2c100b5bad2fac735ef46a0321e-1028-1542,1
9878c2c100b5bad2fac735ef46a0321e-1028-1799,1
9878c2c100b5bad2fac735ef46a0321e-1028-257,1
9878c2c100b5bad2fac735ef46a0321e-1028-514,1
9878c2c100b5bad2fac735ef46a0321e-1285-0,1
9878c2c100b5bad2fac735ef46a0321e-1285-1542,1
9878c2c100b5bad2fac735ef46a0321e-1285-1799,1
9878c2c100b5bad2fac735ef46a0321e-1285-257,1
9878c2c100b5bad2fac735ef46a0321e-1285-514,0
9878c2c100b5bad2fac735ef46a0321e-1542-1542,1
9878c2c100b5bad2fac735ef46a0321e-1542-1799,1
9878c2c100b5bad2fac735ef46a0321e-1542-257,1
9878c2c100b5bad2fac735ef46a0321e-1799-1542,1
9878c2c100b5bad2fac735ef46a0321e-1799-1799,1
9878c2c100b5bad2fac735ef46a0321e-2056-1285,0
9878c2c100b5bad2fac735ef46a0321e-2056-1542,0
9878c2c100b5bad2fac735ef46a0321e-2313-1285,0
9878c2c100b5bad2fac735ef46a0321e-2313-1542,0
9878c2c100b5bad2fac735ef46a0321e-257-0,1
9878c2c100b5bad2fac735ef46a0321e-257-1028,1
9878c2c100b5bad2fac735ef46a0321e-257-1285,1
9878c2c100b5bad2fac735ef46a0321e-257-257,1
9878c2c100b5bad2fac735ef46a0321e-257-514,1
9878c2c100b5bad2fac735ef46a0321e-257-771,1
9878c2c100b5bad2fac735ef46a0321e-514-0,1
9878c2c100b5bad2fac735ef46a0321e-514-1028,1
9878c2c100b5bad2fac735ef46a0321e-514-1285,1
9878c2c100b5bad2fac735ef46a0321e-514-1542,1
9878c2c100b5bad2fac735ef46a0321e-514-257,1
9878c2c100b5bad2fac735ef46a0321e-514-514,1
9878c2c100b5bad2fac735ef46a0321e-514-771,1
9878c2c100b5bad2fac735ef46a0321e-771-0,1
9878c2c100b5bad2fac735ef46a0321e-771-1028,1
9878c2c100b5bad2fac735ef46a0321e-771-1285,1
9878c2c100b5bad2fac735ef46a0321e-771-1542,1
9878c2c100b5bad2fac735ef46a0321e-771-1799,1
9878c2c100b5bad2fac735ef46a0321e-771-257,1
9878c2c100b5bad2fac735ef46a0321e-771-514,1
9dd40c0127d217bc4917e4db40e06e94-0-2313,0
9dd40c0127d217bc4917e4db40e06e94-0-2570,0
9dd40c0127d217bc4917e4db40e06e94-0-2827,0
9dd40c0127d217bc4917e4db40e06e94-1028-2313,1
9dd40c0127d217bc4917e4db40e06e94-1028-2570,1
9dd40c0127d217bc4917e4db40e06e94-1028-2827,1
9dd40c0127d217bc4917e4db40e06e94-1285-2313,1
9dd40c0127d217bc4917e4db40e06e94-1285-2570,1
9dd40c0127d217bc4917e4db40e06e94-1285-2827,1
9dd40c0127d217bc4917e4db40e06e94-1542-2313,1
9dd40c0127d217bc4917e4db40e06e94-1542-2570,1
9dd40c0127d217bc4917e4db40e06e94-1542-2827,1
9dd40c0127d217bc4917e4db40e06e94-1799-2313,1
9dd40c0127d217bc4917e4db40e06e94-1799-2570,1
9dd40c0127d217bc4917e4db40e06e94-1799-2827,1
9dd40c0127d217bc4917e4db40e06e94-2056-2313,1
9dd40c0127d217bc4917e4db40e06e94-2056-2570,1
9dd40c0127d217bc4917e4db40e06e94-2056-2827,1
9dd40c0127d217bc4917e4db40e06e94-2313-2313,1
9dd40c0127d217bc4917e4db40e06e94-2313-2570,1
9dd40c0127d217bc4917e4db40e06e94-2313-2827,1
9dd40c0127d217bc4917e4db40e06e94-257-2313,1
9dd40c0127d217bc4917e4db40e06e94-257-2570,1
9dd40c0127d217bc4917e4db40e06e94-257-2827,1
9dd40c0127d217bc4917e4db40e06e94-2570-2313,1
9dd40c0127d217bc4917e4db40e06e94-2570-2570,1
9dd40c0127d217bc4917e4db40e06e94-2570-2827,1
9dd40c0127d217bc4917e4db40e06e94-2827-2313,1
9dd40c0127d217bc4917e4db40e06e94-2827-2570,1
9dd40c0127d217bc4917e4db40e06e94-2827-2827,1
9dd40c0127d217bc4917e4db40e06e94-3084-2313,1
9dd40c0127d217bc4917e4db40e06e94-3084-2570,1
9dd40c0127d217bc4917e4db40e06e94-3084-2827,1
9dd40c0127d217bc4917e4db40e06e94-3341-2570,1
9dd40c0127d217bc4917e4db40e06e94-3341-2827,1
9dd40c0127d217bc4917e4db40e06e94-3598-2313,1
9dd40c0127d217bc4917e4db40e06e94-3598-2570,1
9dd40c0127d217bc4917e4db40e06e94-3598-2827,1
9dd40c0127d217bc4917e4db40e06e94-3855-2313,1
9dd40c0127d217bc4917e4db40e06e94-3855-2570,1
9dd40c0127d217bc4917e4db40e06e94-3855-2827,1
9dd40c0127d217bc4917e4db40e06e94-4112-2056,1
9dd40c0127d217bc4917e4db40e06e94-4112-2313,1
9dd40c0127d217bc4917e4db40e06e94-4112-2570,1
9dd40c0127d217bc4917e4db40e06e94-4369-2056,1
9dd40c0127d217bc4917e4db40e06e94-4369-2313,1
9dd40c0127d217bc4917e4db40e06e94-4369-2570,1
9dd40c0127d217bc4917e4db40e06e94-4626-1799,1
9dd40c0127d217bc4917e4db40e06e94-4626-2056,1
9dd40c0127d217bc4917e4db40e06e94-4626-2313,1
9dd40c0127d217bc4917e4db40e06e94-4883-1799,1
9dd40c0127d217bc4917e4db40e06e94-4883-2056,1
9dd40c0127d217bc4917e4db40e06e94-4883-2313,1
9dd40c0127d217bc4917e4db40e06e94-514-2313,1
9dd40c0127d217bc4917e4db40e06e94-514-2570,1
9dd40c0127d217bc4917e4db40e06e94-514-2827,1
9dd40c0127d217bc4917e4db40e06e94-5140-1542,0
9dd40c0127d217bc4917e4db40e06e94-5140-1799,0
9dd40c0127d217bc4917e4db40e06e94-5140-2056,1
9dd40c0127d217bc4917e4db40e06e94-5140-2313,1
9dd40c0127d217bc4917e4db40e06e94-5397-0,0
9dd40c0127d217bc4917e4db40e06e94-5397-1285,0
9dd40c0127d217bc4917e4db40e06e94-5397-1542,0
9dd40c0127d217bc4917e4db40e06e94-5397-1799,0
9dd40c0127d217bc4917e4db40e06e94-5397-2056,0
9dd40c0127d217bc4917e4db40e06e94-5654-0,0
9dd40c0127d217bc4917e4db40e06e94-5654-1028,0
9dd40c0127d217bc4917e4db40e06e94-5654-1285,0
9dd40c0127d217bc4917e4db40e06e94-5654-1542,0
9dd40c0127d217bc4917e4db40e06e94-5654-1799,0
9dd40c0127d217bc4917e4db40e06e94-5654-257,0
9dd40c0127d217bc4917e4db40e06e94-5654-514,0
9dd40c0127d217bc4917e4db40e06e94-5654-771,0
9dd40c0127d217bc4917e4db40e06e94-5911-0,0
9dd40c0127d217bc4917e4db40e06e94-5911-1028,0
9dd40c0127d217bc4917e4db40e06e94-5911-1285,0
9dd40c0127d217bc4917e4db40e06e94-5911-1542,0
9dd40c0127d217bc4917e4db40e06e94-5911-257,0
9dd40c0127d217bc4917e4db40e06e94-5911-514,0
9dd40c0127d217bc4917e4db40e06e94-5911-771,0
9dd40c0127d217bc4917e4db40e06e94-6168-1028,0
9dd40c0127d217bc4917e4db40e06e94-6168-514,0
9dd40c0127d217bc4917e4db40e06e94-6168-771,0
9dd40c0127d217bc4917e4db40e06e94-771-2313,1
9dd40c0127d217bc4917e4db40e06e94-771-2570,1
9dd40c0127d217bc4917e4db40e06e94-771-2827,1
9eaa6f1eebca7c088a900d338a584827-1028-2570,1
9eaa6f1eebca7c088a900d338a584827-1028-2827,1
9eaa6f1eebca7c088a900d338a584827-1028-3084,0
9eaa6f1eebca7c088a900d338a584827-1028-3341,1
9eaa6f1eebca7c088a900d338a584827-1028-3598,1
9eaa6f1eebca7c088a900d338a584827-1028-3855,1
9eaa6f1eebca7c088a900d338a584827-1028-4112,1
9eaa6f1eebca7c088a900d338a584827-1028-4369,1
9eaa6f1eebca7c088a900d338a584827-1028-4626,1
9eaa6f1eebca7c088a900d338a584827-1028-4883,1
9eaa6f1eebca7c088a900d338a584827-1028-5140,1
9eaa6f1eebca7c088a900d338a584827-1028-5397,1
9eaa6f1eebca7c088a900d338a584827-1285-3855,1
9eaa6f1eebca7c088a900d338a584827-1285-4112,1
9eaa6f1eebca7c088a900d338a584827-1285-4369,1
9eaa6f1eebca7c088a900d338a584827-1285-4626,1
9eaa6f1eebca7c088a900d338a584827-1285-4883,1
9eaa6f1eebca7c088a900d338a584827-1285-5140,1
9eaa6f1eebca7c088a900d338a584827-257-0,0
9eaa6f1eebca7c088a900d338a584827-257-1028,1
9eaa6f1eebca7c088a900d338a584827-257-1285,1
9eaa6f1eebca7c088a900d338a584827-257-1542,1
9eaa6f1eebca7c088a900d338a584827-257-1799,1
9eaa6f1eebca7c088a900d338a584827-257-2056,1
9eaa6f1eebca7c088a900d338a584827-257-2313,1
9eaa6f1eebca7c088a900d338a584827-257-257,1
9eaa6f1eebca7c088a900d338a584827-257-514,1
9eaa6f1eebca7c088a900d338a584827-257-5140,0
9eaa6f1eebca7c088a900d338a584827-257-5397,0
9eaa6f1eebca7c088a900d338a584827-257-771,1
9eaa6f1eebca7c088a900d338a584827-514-0,0
9eaa6f1eebca7c088a900d338a584827-514-1028,1
9eaa6f1eebca7c088a900d338a584827-514-1285,1
9eaa6f1eebca7c088a900d338a584827-514-1542,1
9eaa6f1eebca7c088a900d338a584827-514-1799,1
9eaa6f1eebca7c088a900d338a584827-514-2056,1
9eaa6f1eebca7c088a900d338a584827-514-2313,1
9eaa6f1eebca7c088a900d338a584827-514-257,1
9eaa6f1eebca7c088a900d338a584827-514-2570,1
9eaa6f1eebca7c088a900d338a584827-514-2827,1
9eaa6f1eebca7c088a900d338a584827-514-3084,0
9eaa6f1eebca7c088a900d338a584827-514-3341,0
9eaa6f1eebca7c088a900d338a584827-514-514,1
9eaa6f1eebca7c088a900d338a584827-514-5140,1
9eaa6f1eebca7c088a900d338a584827-514-5397,1
9eaa6f1eebca7c088a900d338a584827-514-771,1
9eaa6f1eebca7c088a900d338a584827-771-0,0
9eaa6f1eebca7c088a900d338a584827-771-1028,1
9eaa6f1eebca7c088a900d338a584827-771-1285,1
9eaa6f1eebca7c088a900d338a584827-771-1542,1
9eaa6f1eebca7c088a900d338a584827-771-1799,1
9eaa6f1eebca7c088a900d338a584827-771-2056,1
9eaa6f1eebca7c088a900d338a584827-771-2313,1
9eaa6f1eebca7c088a900d338a584827-771-257,0
9eaa6f1eebca7c088a900d338a584827-771-2570,1
9eaa6f1eebca7c088a900d338a584827-771-2827,1
9eaa6f1eebca7c088a900d338a584827-771-3084,0
9eaa6f1eebca7c088a900d338a584827-771-3341,1
9eaa6f1eebca7c088a900d338a584827-771-3598,1
9eaa6f1eebca7c088a900d338a584827-771-3855,1
9eaa6f1eebca7c088a900d338a584827-771-4112,1
9eaa6f1eebca7c088a900d338a584827-771-4369,1
9eaa6f1eebca7c088a900d338a584827-771-4626,1
9eaa6f1eebca7c088a900d338a584827-771-4883,1
9eaa6f1eebca7c088a900d338a584827-771-514,0
9eaa6f1eebca7c088a900d338a584827-771-5140,1
9eaa6f1eebca7c088a900d338a584827-771-5397,1
9eaa6f1eebca7c088a900d338a584827-771-771,1
9f8ffcb10930f5dd48949eceb79a869f-0-0,0
9f8ffcb10930f5dd48949eceb79a869f-1028-0,0
9f8ffcb10930f5dd48949eceb79a869f-1028-257,0
9f8ffcb10930f5dd48949eceb79a869f-1028-514,0
9f8ffcb10930f5dd48949eceb79a869f-1285-257,0
9f8ffcb10930f5dd48949eceb79a869f-1285-514,0
9f8ffcb10930f5dd48949eceb79a869f-1285-771,0
9f8ffcb10930f5dd48949eceb79a869f-1542-257,1
9f8ffcb10930f5dd48949eceb79a869f-1542-514,1
9f8ffcb10930f5dd48949eceb79a869f-1542-771,0
9f8ffcb10930f5dd48949eceb79a869f-1799-257,1
9f8ffcb10930f5dd48949eceb79a869f-1799-514,1
9f8ffcb10930f5dd48949eceb79a869f-1799-771,0
9f8ffcb10930f5dd48949eceb79a869f-2056-0,1
9f8ffcb10930f5dd48949eceb79a869f-2056-257,1
9f8ffcb10930f5dd48949eceb79a869f-2056-514,1
9f8ffcb10930f5dd48949eceb79a869f-2313-0,1
9f8ffcb10930f5dd48949eceb79a869f-2313-257,1
9f8ffcb10930f5dd48949eceb79a869f-257-0,0
9f8ffcb10930f5dd48949eceb79a869f-257-257,0
9f8ffcb10930f5dd48949eceb79a869f-514-0,0
9f8ffcb10930f5dd48949eceb79a869f-514-257,0
9f8ffcb10930f5dd48949eceb79a869f-514-514,0
9f8ffcb10930f5dd48949eceb79a869f-771-0,0
9f8ffcb10930f5dd48949eceb79a869f-771-257,0
9f8ffcb10930f5dd48949eceb79a869f-771-514,0
a1f37b944f9590270b529e9f83610ebb-0-0,1
a1f37b944f9590270b529e9f83610ebb-0-257,1
a1f37b944f9590270b529e9f83610ebb-1028-257,1
a1f37b944f9590270b529e9f83610ebb-1028-514,1
a1f37b944f9590270b529e9f83610ebb-1028-771,1
a1f37b944f9590270b529e9f83610ebb-1285-257,1
a1f37b944f9590270b529e9f83610ebb-1285-514,1
a1f37b944f9590270b529e9f83610ebb-1285-771,1
a1f37b944f9590270b529e9f83610ebb-1542-257,1
a1f37b944f9590270b529e9f83610ebb-1542-514,1
a1f37b944f9590270b529e9f83610ebb-1542-771,1
a1f37b944f9590270b529e9f83610ebb-1799-514,1
a1f37b944f9590270b529e9f83610ebb-1799-771,1
a1f37b944f9590270b529e9f83610ebb-2056-514,1
a1f37b944f9590270b529e9f83610ebb-2056-771,1
a1f37b944f9590270b529e9f83610ebb-2313-1028,1
a1f37b944f9590270b529e9f83610ebb-2313-514,1
a1f37b944f9590270b529e9f83610ebb-2313-771,1
a1f37b944f9590270b529e9f83610ebb-257-0,1
a1f37b944f9590270b529e9f83610ebb-257-257,1
a1f37b944f9590270b529e9f83610ebb-257-514,1
a1f37b944f9590270b529e9f83610ebb-2570-1028,1
a1f37b944f9590270b529e9f83610ebb-2570-514,1
a1f37b944f9590270b529e9f83610ebb-2570-771,1
a1f37b944f9590270b529e9f83610ebb-2827-257,1
a1f37b944f9590270b529e9f83610ebb-2827-514,1
a1f37b944f9590270b529e9f83610ebb-2827-771,1
a1f37b944f9590270b529e9f83610ebb-3084-257,1
a1f37b944f9590270b529e9f83610ebb-3084-514,1
a1f37b944f9590270b529e9f83610ebb-3084-771,1
a1f37b944f9590270b529e9f83610ebb-3341-0,1
a1f37b944f9590270b529e9f83610ebb-3341-257,1
a1f37b944f9590270b529e9f83610ebb-3341-514,1
a1f37b944f9590270b529e9f83610ebb-3598-0,1
a1f37b944f9590270b529e9f83610ebb-3598-257,1
a1f37b944f9590270b529e9f83610ebb-3598-514,1
a1f37b944f9590270b529e9f83610ebb-3855-0,1
a1f37b944f9590270b529e9f83610ebb-3855-257,1
a1f37b944f9590270b529e9f83610ebb-514-0,1
a1f37b944f9590270b529e9f83610ebb-514-257,1
a1f37b944f9590270b529e9f83610ebb-514-514,1
a1f37b944f9590270b529e9f83610ebb-771-0,1
a1f37b944f9590270b529e9f83610ebb-771-257,1
a1f37b944f9590270b529e9f83610ebb-771-514,1
a1f37b944f9590270b529e9f83610ebb-771-771,1
ab58a4a56d41cbe525cc50810dd2ce3a-0-1028,1
ab58a4a56d41cbe525cc50810dd2ce3a-0-1285,1
ab58a4a56d41cbe525cc50810dd2ce3a-0-771,1
ab58a4a56d41cbe525cc50810dd2ce3a-1028-1028,1
ab58a4a56d41cbe525cc50810dd2ce3a-1028-514,1
ab58a4a56d41cbe525cc50810dd2ce3a-1028-771,1
ab58a4a56d41cbe525cc50810dd2ce3a-1285-1028,1
ab58a4a56d41cbe525cc50810dd2ce3a-1285-514,1
ab58a4a56d41cbe525cc50810dd2ce3a-1285-771,1
ab58a4a56d41cbe525cc50810dd2ce3a-1542-1028,1
ab58a4a56d41cbe525cc50810dd2ce3a-1542-514,1
ab58a4a56d41cbe525cc50810dd2ce3a-1542-771,1
ab58a4a56d41cbe525cc50810dd2ce3a-1799-1028,1
ab58a4a56d41cbe525cc50810dd2ce3a-1799-257,1
ab58a4a56d41cbe525cc50810dd2ce3a-1799-514,1
ab58a4a56d41cbe525cc50810dd2ce3a-1799-771,1
ab58a4a56d41cbe525cc50810dd2ce3a-2056-1028,1
ab58a4a56d41cbe525cc50810dd2ce3a-2056-257,1
ab58a4a56d41cbe525cc50810dd2ce3a-2056-514,1
ab58a4a56d41cbe525cc50810dd2ce3a-2056-771,1
ab58a4a56d41cbe525cc50810dd2ce3a-2313-257,1
ab58a4a56d41cbe525cc50810dd2ce3a-2313-514,1
ab58a4a56d41cbe525cc50810dd2ce3a-2313-771,1
ab58a4a56d41cbe525cc50810dd2ce3a-257-1028,1
ab58a4a56d41cbe525cc50810dd2ce3a-257-1285,1
ab58a4a56d41cbe525cc50810dd2ce3a-257-771,1
ab58a4a56d41cbe525cc50810dd2ce3a-2570-0,1
ab58a4a56d41cbe525cc50810dd2ce3a-2570-257,1
ab58a4a56d41cbe525cc50810dd2ce3a-2570-514,1
ab58a4a56d41cbe525cc50810dd2ce3a-2570-771,1
ab58a4a56d41cbe525cc50810dd2ce3a-2827-0,1
